case_id,timestamp,activity,actor_role,item_category,order_type,quantity,station,shift,scan_method,status,exception_type,delay_minutes,robotics_ai_touchpoint,data_origin
ORD-0014,2024-02-11 14:41,Daily Report,admin_operator,household_goods,outbound,26,Admin,morning,pda_terminal,completed,,0,operational_intelligence_report,synthetic
ORD-0015,2024-01-10 08:47,Pick List Received,admin_operator,household_goods,transfer,28,Admin,morning,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0015,2024-01-10 08:51,Location Search,warehouse_operator,household_goods,transfer,28,A,morning,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0015,2024-01-10 09:03,Item Picking,warehouse_operator,household_goods,transfer,28,A,morning,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0015,2024-01-10 09:06,Barcode Scan,scan_operator,household_goods,transfer,28,B,morning,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0015,2024-01-10 09:14,Product Sorting,sort_operator,household_goods,transfer,28,C,morning,handheld_scanner,rework,label_mismatch,21,automated_sorting,synthetic
ORD-0015,2024-01-10 09:21,Exception Review,floor_supervisor,household_goods,transfer,28,Supervisor,morning,handheld_scanner,reviewed,label_mismatch,6,exception_decision_support,synthetic
ORD-0015,2024-01-10 09:24,Re-scan,scan_operator,household_goods,transfer,28,B,morning,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0015,2024-01-10 09:33,Inspection,inspection_operator,household_goods,transfer,28,D,morning,handheld_scanner,rework,missing_item,18,vision_based_inspection,synthetic
ORD-0015,2024-01-10 09:57,Exception Review,floor_supervisor,household_goods,transfer,28,Supervisor,morning,handheld_scanner,reviewed,missing_item,14,exception_decision_support,synthetic
ORD-0015,2024-01-10 10:07,Re-inspection,inspection_operator,household_goods,transfer,28,D,morning,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0015,2024-01-10 10:14,Packing,packing_operator,household_goods,transfer,28,E,morning,handheld_scanner,exception,temperature_hold,25,packing_assist,synthetic
ORD-0015,2024-01-10 10:32,Loading Support,loading_support,household_goods,transfer,28,F,morning,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0015,2024-01-10 10:38,Daily Report,admin_operator,household_goods,transfer,28,Admin,morning,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0016,2024-02-06 15:07,Pick List Received,admin_operator,apparel,outbound,2,Admin,afternoon,fixed_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0016,2024-02-06 15:13,Location Search,warehouse_operator,apparel,outbound,2,A,afternoon,fixed_scanner,completed,,0,AMR_route_support,synthetic
ORD-0016,2024-02-06 15:23,Item Picking,warehouse_operator,apparel,outbound,2,A,afternoon,fixed_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0016,2024-02-06 15:30,Barcode Scan,scan_operator,apparel,outbound,2,B,afternoon,fixed_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0016,2024-02-06 15:48,Product Sorting,sort_operator,apparel,outbound,2,C,afternoon,fixed_scanner,completed,,0,automated_sorting,synthetic
ORD-0016,2024-02-06 16:06,Inspection,inspection_operator,apparel,outbound,2,D,afternoon,fixed_scanner,exception,damaged_packaging,31,vision_based_inspection,synthetic
ORD-0016,2024-02-06 16:28,Exception Review,floor_supervisor,apparel,outbound,2,Supervisor,afternoon,fixed_scanner,reviewed,damaged_packaging,6,exception_decision_support,synthetic
ORD-0016,2024-02-06 16:39,Repacking,packing_operator,apparel,outbound,2,E,afternoon,fixed_scanner,completed,,0,packing_assist,synthetic
ORD-0016,2024-02-06 16:45,Packing,packing_operator,apparel,outbound,2,E,afternoon,fixed_scanner,exception,wrong_location,31,packing_assist,synthetic
ORD-0016,2024-02-06 16:56,Loading Support,loading_support,apparel,outbound,2,F,afternoon,fixed_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0016,2024-02-06 17:05,Daily Report,admin_operator,apparel,outbound,2,Admin,afternoon,fixed_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0017,2024-02-08 11:33,Pick List Received,admin_operator,food,return,36,Admin,morning,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0017,2024-02-08 11:37,Location Search,warehouse_operator,food,return,36,A,morning,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0017,2024-02-08 11:51,Item Picking,warehouse_operator,food,return,36,A,morning,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0017,2024-02-08 11:52,Barcode Scan,scan_operator,food,return,36,B,morning,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0017,2024-02-08 11:57,Product Sorting,sort_operator,food,return,36,C,morning,handheld_scanner,rework,damaged_packaging,19,automated_sorting,synthetic
ORD-0017,2024-02-08 12:15,Exception Review,floor_supervisor,food,return,36,Supervisor,morning,handheld_scanner,reviewed,damaged_packaging,20,exception_decision_support,synthetic
ORD-0017,2024-02-08 12:26,Repacking,packing_operator,food,return,36,E,morning,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0017,2024-02-08 12:36,Inspection,inspection_operator,food,return,36,D,morning,handheld_scanner,exception,missing_item,19,vision_based_inspection,synthetic
ORD-0017,2024-02-08 12:51,Exception Review,floor_supervisor,food,return,36,Supervisor,morning,handheld_scanner,reviewed,missing_item,13,exception_decision_support,synthetic
ORD-0017,2024-02-08 12:54,Re-inspection,inspection_operator,food,return,36,D,morning,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0017,2024-02-08 13:07,Packing,packing_operator,food,return,36,E,morning,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0017,2024-02-08 13:30,Loading Support,loading_support,food,return,36,F,morning,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0017,2024-02-08 13:39,Daily Report,admin_operator,food,return,36,Admin,morning,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0018,2024-02-20 16:16,Pick List Received,admin_operator,cosmetics,outbound,22,Admin,afternoon,pda_terminal,completed,,0,workflow_dashboard,synthetic
ORD-0018,2024-02-20 16:24,Location Search,warehouse_operator,cosmetics,outbound,22,A,afternoon,pda_terminal,completed,,0,AMR_route_support,synthetic
ORD-0018,2024-02-20 16:36,Item Picking,warehouse_operator,cosmetics,outbound,22,A,afternoon,pda_terminal,completed,,0,robotic_picking_support,synthetic
ORD-0018,2024-02-20 16:43,Barcode Scan,scan_operator,cosmetics,outbound,22,B,afternoon,pda_terminal,rework,label_mismatch,18,barcode_ocr_verification,synthetic
ORD-0018,2024-02-20 16:51,Exception Review,floor_supervisor,cosmetics,outbound,22,Supervisor,afternoon,pda_terminal,reviewed,label_mismatch,10,exception_decision_support,synthetic
ORD-0018,2024-02-20 16:52,Re-scan,scan_operator,cosmetics,outbound,22,B,afternoon,pda_terminal,completed,,0,barcode_ocr_verification,synthetic
ORD-0018,2024-02-20 17:09,Product Sorting,sort_operator,cosmetics,outbound,22,C,afternoon,pda_terminal,exception,label_mismatch,10,automated_sorting,synthetic
ORD-0018,2024-02-20 17:24,Exception Review,floor_supervisor,cosmetics,outbound,22,Supervisor,afternoon,pda_terminal,reviewed,label_mismatch,11,exception_decision_support,synthetic
ORD-0018,2024-02-20 17:28,Re-scan,scan_operator,cosmetics,outbound,22,B,afternoon,pda_terminal,completed,,0,barcode_ocr_verification,synthetic
ORD-0018,2024-02-20 17:41,Inspection,inspection_operator,cosmetics,outbound,22,D,afternoon,pda_terminal,completed,,0,vision_based_inspection,synthetic
ORD-0018,2024-02-20 18:00,Packing,packing_operator,cosmetics,outbound,22,E,afternoon,pda_terminal,completed,,0,packing_assist,synthetic
ORD-0018,2024-02-20 18:06,Loading Support,loading_support,cosmetics,outbound,22,F,afternoon,pda_terminal,completed,,0,AMR_AGV_transport,synthetic
ORD-0018,2024-02-20 18:11,Daily Report,admin_operator,cosmetics,outbound,22,Admin,afternoon,pda_terminal,completed,,0,operational_intelligence_report,synthetic
ORD-0019,2024-01-15 21:17,Pick List Received,admin_operator,food,transfer,6,Admin,night,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0019,2024-01-15 21:19,Location Search,warehouse_operator,food,transfer,6,A,night,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0019,2024-01-15 21:25,Item Picking,warehouse_operator,food,transfer,6,A,night,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0019,2024-01-15 21:31,Barcode Scan,scan_operator,food,transfer,6,B,night,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0019,2024-01-15 21:43,Product Sorting,sort_operator,food,transfer,6,C,night,handheld_scanner,exception,wrong_location,15,automated_sorting,synthetic
ORD-0019,2024-01-15 21:53,Inspection,inspection_operator,food,transfer,6,D,night,handheld_scanner,rework,station_congestion,10,vision_based_inspection,synthetic
ORD-0019,2024-01-15 22:06,Packing,packing_operator,food,transfer,6,E,night,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0019,2024-01-15 22:16,Loading Support,loading_support,food,transfer,6,F,night,handheld_scanner,rework,damaged_packaging,26,AMR_AGV_transport,synthetic
ORD-0019,2024-01-15 22:24,Exception Review,floor_supervisor,food,transfer,6,Supervisor,night,handheld_scanner,reviewed,damaged_packaging,12,exception_decision_support,synthetic
ORD-0019,2024-01-15 22:34,Repacking,packing_operator,food,transfer,6,E,night,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0019,2024-01-15 22:41,Daily Report,admin_operator,food,transfer,6,Admin,night,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0020,2024-01-09 12:11,Pick List Received,admin_operator,food,transfer,26,Admin,morning,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0020,2024-01-09 12:16,Location Search,warehouse_operator,food,transfer,26,A,morning,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0020,2024-01-09 12:41,Item Picking,warehouse_operator,food,transfer,26,A,morning,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0020,2024-01-09 12:45,Barcode Scan,scan_operator,food,transfer,26,B,morning,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0020,2024-01-09 12:52,Product Sorting,sort_operator,food,transfer,26,C,morning,handheld_scanner,completed,,0,automated_sorting,synthetic
ORD-0020,2024-01-09 12:56,Inspection,inspection_operator,food,transfer,26,D,morning,handheld_scanner,exception,damaged_packaging,15,vision_based_inspection,synthetic
ORD-0020,2024-01-09 13:06,Exception Review,floor_supervisor,food,transfer,26,Supervisor,morning,handheld_scanner,reviewed,damaged_packaging,11,exception_decision_support,synthetic
ORD-0020,2024-01-09 13:12,Repacking,packing_operator,food,transfer,26,E,morning,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0020,2024-01-09 13:33,Packing,packing_operator,food,transfer,26,E,morning,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0020,2024-01-09 13:49,Loading Support,loading_support,food,transfer,26,F,morning,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0020,2024-01-09 13:55,Daily Report,admin_operator,food,transfer,26,Admin,morning,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0021,2024-02-09 13:36,Pick List Received,admin_operator,cosmetics,outbound,31,Admin,afternoon,fixed_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0021,2024-02-09 13:41,Location Search,warehouse_operator,cosmetics,outbound,31,A,afternoon,fixed_scanner,completed,,0,AMR_route_support,synthetic
ORD-0021,2024-02-09 13:58,Item Picking,warehouse_operator,cosmetics,outbound,31,A,afternoon,fixed_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0021,2024-02-09 14:04,Barcode Scan,scan_operator,cosmetics,outbound,31,B,afternoon,fixed_scanner,exception,label_mismatch,14,barcode_ocr_verification,synthetic
ORD-0021,2024-02-09 14:29,Exception Review,floor_supervisor,cosmetics,outbound,31,Supervisor,afternoon,fixed_scanner,reviewed,label_mismatch,8,exception_decision_support,synthetic
ORD-0021,2024-02-09 14:30,Re-scan,scan_operator,cosmetics,outbound,31,B,afternoon,fixed_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0021,2024-02-09 14:40,Product Sorting,sort_operator,cosmetics,outbound,31,C,afternoon,fixed_scanner,rework,station_congestion,29,automated_sorting,synthetic
ORD-0021,2024-02-09 14:46,Inspection,inspection_operator,cosmetics,outbound,31,D,afternoon,fixed_scanner,rework,quantity_mismatch,11,vision_based_inspection,synthetic
ORD-0021,2024-02-09 15:02,Exception Review,floor_supervisor,cosmetics,outbound,31,Supervisor,afternoon,fixed_scanner,reviewed,quantity_mismatch,18,exception_decision_support,synthetic
ORD-0021,2024-02-09 15:14,Re-inspection,inspection_operator,cosmetics,outbound,31,D,afternoon,fixed_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0021,2024-02-09 15:22,Packing,packing_operator,cosmetics,outbound,31,E,afternoon,fixed_scanner,completed,,0,packing_assist,synthetic
ORD-0021,2024-02-09 15:47,Loading Support,loading_support,cosmetics,outbound,31,F,afternoon,fixed_scanner,rework,damaged_packaging,33,AMR_AGV_transport,synthetic
ORD-0021,2024-02-09 15:55,Exception Review,floor_supervisor,cosmetics,outbound,31,Supervisor,afternoon,fixed_scanner,reviewed,damaged_packaging,16,exception_decision_support,synthetic
ORD-0021,2024-02-09 16:07,Repacking,packing_operator,cosmetics,outbound,31,E,afternoon,fixed_scanner,completed,,0,packing_assist,synthetic
ORD-0021,2024-02-09 16:14,Daily Report,admin_operator,cosmetics,outbound,31,Admin,afternoon,fixed_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0022,2024-01-30 21:47,Pick List Received,admin_operator,apparel,outbound,30,Admin,night,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0022,2024-01-30 21:52,Location Search,warehouse_operator,apparel,outbound,30,A,night,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0022,2024-01-30 21:59,Item Picking,warehouse_operator,apparel,outbound,30,A,night,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0022,2024-01-30 22:03,Barcode Scan,scan_operator,apparel,outbound,30,B,night,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0022,2024-01-30 22:13,Product Sorting,sort_operator,apparel,outbound,30,C,night,handheld_scanner,exception,wrong_location,14,automated_sorting,synthetic
ORD-0022,2024-01-30 22:19,Inspection,inspection_operator,apparel,outbound,30,D,night,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0022,2024-01-30 22:23,Packing,packing_operator,apparel,outbound,30,E,night,handheld_scanner,exception,damaged_packaging,11,packing_assist,synthetic
ORD-0022,2024-01-30 22:44,Exception Review,floor_supervisor,apparel,outbound,30,Supervisor,night,handheld_scanner,reviewed,damaged_packaging,8,exception_decision_support,synthetic
ORD-0022,2024-01-30 22:59,Repacking,packing_operator,apparel,outbound,30,E,night,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0022,2024-01-30 23:06,Loading Support,loading_support,apparel,outbound,30,F,night,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0022,2024-01-30 23:13,Daily Report,admin_operator,apparel,outbound,30,Admin,night,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0023,2024-02-10 14:04,Pick List Received,admin_operator,food,outbound,3,Admin,afternoon,pda_terminal,completed,,0,workflow_dashboard,synthetic
ORD-0023,2024-02-10 14:12,Location Search,warehouse_operator,food,outbound,3,A,afternoon,pda_terminal,completed,,0,AMR_route_support,synthetic
ORD-0023,2024-02-10 14:20,Item Picking,warehouse_operator,food,outbound,3,A,afternoon,pda_terminal,completed,,0,robotic_picking_support,synthetic
ORD-0023,2024-02-10 14:28,Barcode Scan,scan_operator,food,outbound,3,B,afternoon,pda_terminal,completed,,0,barcode_ocr_verification,synthetic
ORD-0023,2024-02-10 14:45,Product Sorting,sort_operator,food,outbound,3,C,afternoon,pda_terminal,exception,label_mismatch,10,automated_sorting,synthetic
ORD-0023,2024-02-10 15:02,Exception Review,floor_supervisor,food,outbound,3,Supervisor,afternoon,pda_terminal,reviewed,label_mismatch,12,exception_decision_support,synthetic
ORD-0023,2024-02-10 15:07,Re-scan,scan_operator,food,outbound,3,B,afternoon,pda_terminal,completed,,0,barcode_ocr_verification,synthetic
ORD-0023,2024-02-10 15:19,Inspection,inspection_operator,food,outbound,3,D,afternoon,pda_terminal,rework,missing_item,56,vision_based_inspection,synthetic
ORD-0023,2024-02-10 15:37,Exception Review,floor_supervisor,food,outbound,3,Supervisor,afternoon,pda_terminal,reviewed,missing_item,19,exception_decision_support,synthetic
ORD-0023,2024-02-10 15:43,Re-inspection,inspection_operator,food,outbound,3,D,afternoon,pda_terminal,completed,,0,vision_based_inspection,synthetic
